country_code,Account,Master_id,Account_id,latitude2,longitude,country2,Postal_code,street_name,Street_number
BR,Rutherford-Muller,2501,1734-4500-30333,-17.3218249,-39.2360718,Brazil,45980-000,Kingsford,3
CA,O'Kon-Daniel,2548,1290--73651,48.4353479,-68.5537635,Canada,G5N,Judy,0
CN,Greenfelder LLC,1927,1301--8,47.013342,89.832786,China,0,Carey,76
CN,Von-Klein,1670,1084-3516-43,30.199688,110.674706,China,0,Bluejay,6858
CN,"Kautzer, Cronin and Lind",1357,1360--3656,35.709077,107.643631,China,0,Anniversary,61
BR,Christiansen-Schuppe,1264,1902-1209-46,-7.2290752,-35.8808337,Brazil,58100-000,Columbus,9112
CN,Jerde and Sons,2417,1908-6704-25639,23.0872891,113.295336,China,0,Waxwing,3016
PL,"Balistreri, Adams and Pagac",1244,1145-4064-6,52.99444,15.21918,Poland,74-320,Heffernan,0
DE,Ziemann-Hodkiewicz,1278,2451-5619-88,52.5890862,13.3032995,Germany,13509,Randy,765
CN,Kozey-Roberts,2383,2620-7210-2361,32.060255,118.796877,China,0,Blaine,4012
SE,Hamill-Nikolaus,1562,1886--9,58.5023638,13.1702373,Sweden,531 17,Lakewood,91
PH,Cassin LLC,2445,1255-4770-565-985,11.0181098,124.5298181,Philippines,2416,Pond,1
CN,Mosciski Group,1572,2430--7048,25.049518,116.420098,China,0,Center,92
CN,"Kris, Rath and Sipes",1160,2168-6525-181,30.274084,120.15507,China,0,South,4
PH,"Stanton, Bode and Becker",1466,1115-4323-45830,7.8394835,126.0502748,Philippines,8111,Maple,9601
PT,Davis-Morar,1949,2201-29800-000-56,41.3495192,-8.5704778,Portugal,4760-411,Reindahl,17594
TH,Krajcik Inc,2063,1560-461 70-951,14.8704596,101.8322677,Thailand,30170,Atwood,623
GR,Hudson-Konopelski,2379,1506-41-106-718,40.9282833,24.3057691,Greece,0,Mifflin,7
US,Torp Group,1646,1120-4214-2,35.1241195,-90.0443217,United States,38126,Mayfield,952
CN,Harris-Vandervort,1772,2047-525537-6,29.604453,112.385429,China,0,Village Green,60
CN,Kozey-Durgan,1252,2222-3860-042-1,29.696195,106.79542,China,0,Rockefeller,87
CO,"Kilback, Effertz and Kemmer",1866,1851-2620-005-4,6.9433577,-70.7168469,Colombia,810009,Chive,18
FR,Schulist Group,1344,1028-15400-000-5,43.3423246,1.2606792,France,17104 CEDEX,Melby,4803
BR,"Hoppe, Conroy and Volkman",1833,1052-29051-8,-7.1580805,-35.8549426,Brazil,58117-000,Lyons,355
CZ,Sporer-Bogan,2346,2481-6705-130,49.2422244,17.4697527,Czech Republic,768 21,Summerview,4672
BR,Gottlieb-Hoeger,1267,2396-113 03-1,-23.2797384,-46.7452277,Brazil,07900-000,Scott,1
JP,Boehm-Nolan,1346,1704-6328-974,38.282236,140.3411789,Japan,990-0812,3rd,6763
SE,Schultz-Mayert,2053,2580-44140-5,47.0165054,-68.1430064,Sweden,105 22,Amoth,6
PH,Bogan-Flatley,1146,2175-80905-3,14.4083543,121.0396806,Philippines,8118,Melody,4369
CN,Runte and Sons,1492,2450--4,31.920658,120.284938,China,0,Tomscot,48
CN,Connelly LLC,1509,1623--3,31.231121,121.466039,China,0,Fieldstone,1
MY,"Larson, Gulgowski and Schumm",1696,2365-6331-36097,1.5484759,103.7983752,Malaysia,80902,Schmedeman,7398
MX,Jast-Quigley,1725,2590-2035-151,18.5591814,-99.5982999,Mexico,40230,Leroy,69
SE,"Collins, Kub and Lynch",2247,2172--79,63.8223321,20.2753893,Sweden,412 86,Fair Oaks,52
JP,Rempel Inc,1041,1186-7445-65543,39.2783775,140.4636669,Japan,871-0921,Algoma,9
PT,Connelly-Stanton,1289,2014--97755,41.5256088,-8.346058,Portugal,4805-458,Pierstorff,0
CN,"Bauch, Ebert and Fritsch",2178,1384--7,37.9331181,102.6293927,China,0,Northfield,654
ZA,"Kling, Stiedemann and Bradtke",2550,1103--83,-29.4169973,24.7380385,South Africa,9987,Armistice,7
PT,"Mann, Johnston and Fadel",1352,2312--3,41.2789558,-7.2217804,Portugal,5360-035,Hollow Ridge,9722
PL,Homenick Inc,1294,1246--91,50.0994713,21.0432139,Poland,33-140,Dayton,3
SE,"Trantow, Kilback and Lebsack",1958,1126-24-170-43270,57.5798009,11.9641514,Sweden,427 40,Thierer,68943
CN,Zemlak Group,1684,2454-39390-000-37,47.185098,127.287077,China,0,Sullivan,457
BR,"Dooley, Boyle and Weissnat",2165,2623-78514 CEDEX-860,-29.3344108,-49.723909,Brazil,95560-000,Oak Valley,9
CA,Beahan-Hickle,2012,1295-94659 CEDEX 1-39,54.2331,-125.7533,Canada,M4H,Starling,80
CN,Hills-Funk,2232,1900-4745-235-2881,29.709214,107.606105,China,0,Schlimgen,675
TH,"Lubowitz, Von and Lind",1454,1304--23479,16.961392,102.2728739,Thailand,39180,Johnson,638
CN,Treutel and Sons,1842,1807-3850-40,35.640089,103.766427,China,0,Blackbird,99
CA,"Schulist, O'Hara and Casper",1723,1710--9,49.2725714,-123.1207968,Canada,V6Z,Graceland,7
CN,Monahan and Sons,1903,1953--6,47.171717,124.863603,China,0,Arapahoe,6
FR,Robel LLC,2444,1291-95860-000-39,44.8055893,-0.630617,France,33604 CEDEX,Muir,844
CN,Flatley Group,1050,1778-L-4982-39366,22.825834,115.003687,China,0,Bonner,58077
PL,Jacobson Inc,2405,1549-2500-070-34743,49.5873403,20.809162,Poland,33-334,Birchwood,3774
BR,D'Amore Inc,1485,2150-78215-260,-23.5893189,-46.0107997,Brazil,08940-000,Hooker,4644
CN,Green and Sons,1996,1391-478008-75,36.389401,120.44716,China,0,Di Loreto,974
PH,Rempel-Funk,2466,2340--39,13.657259,123.5098357,Philippines,4425,Maple Wood,910
FR,Bogisich Group,1860,1228--1016,48.890054,2.2372792,France,92077 CEDEX,Ludington,8271
BG,Kris Group,1347,1921-52848-3,43.2370452,23.1251092,Bulgaria,3500,Ridgeview,15
CF,Kerluke LLC,1807,1449-6540-9,5.3956496,26.4916731,Central African Republic,0,Hermina,59
CN,"Abshire, Turcotte and Hettinger",2105,1607-251607-3,36.309203,113.110378,China,0,Golf Course,256
SE,Abbott Inc,1098,1017-10141-53955,59.3125021,18.0760798,Sweden,116 23,Maryland,4072
PH,Macejkovic-Medhurst,1090,1577-13320-000-88,16.9126068,121.622089,Philippines,1017,Mandrake,896
CN,Schneider Inc,1417,1444--688,29.237137,91.773134,China,0,Parkside,92
CN,"Altenwerth, Langosh and Krajcik",1272,1251-5030-304-720,44.596097,129.591591,China,0,Fisk,634
BG,Labadie Group,1383,1485--606,43.5592985,25.9323591,Bulgaria,7159,Hoard,2
CN,Bogisich and Sons,1345,2109-38030 CEDEX 2-21,31.032243,121.227747,China,0,Derek,78
TH,"Lubowitz, Von and Lind",1454,1470-50101-77,16.961392,102.2728739,Thailand,39180,Johnson,638
CN,"Glover, Zemlak and Mertz",2035,1873-8650-104-884,34.386714,107.445334,China,0,Leroy,16810
CN,"Schiller, Cummerata and Mayert",2164,2039-52311-2,38.067932,111.797083,China,0,Fordem,29
PT,Monahan-Bernier,2422,2502-16200-000-0,38.402951,-28.080155,Portugal,9930-025,Commercial,64433
BR,"Kunde, Jerde and Pouros",1571,1824-N5R-4,-22.2131635,-49.6555394,Brazil,17400-000,Arizona,6
CN,Grady-Stark,2324,2403--855,30.864884,112.67271,China,0,Union,17
FR,Senger and Sons,1042,1314-75455 CEDEX 09-329,49.03353,2.0768291,France,95021 CEDEX,Loftsgordon,76943
CN,Kerluke-Medhurst,2480,2059-46-053-75525,29.461194,110.152436,China,0,Reinke,8
CN,Zemlak Group,1684,2309--532,47.185098,127.287077,China,0,Sullivan,457
CN,Smitham Group,1055,2370-412 20-3697,24.6613135,102.3589828,China,0,Stang,3408
PK,Shields Inc,1065,2026--60,34.0112004,71.9795856,Pakistan,43261,Cardinal,88
NO,Satterfield LLC,1554,1048-NN4-35323,59.9050895,10.7673005,Norway,211,Steensland,26239
CA,"Cassin, Beer and Romaguera",1972,1276-12004-1,44.5007687,-80.2169047,Canada,L9Y,Packers,25947
PH,Langworth-Huels,1671,2016-2710-145-6943,16.8907872,121.5670029,Philippines,1717,Bartillon,25
CN,Kris-Reinger,2338,1773--0,40.2023282,116.2398367,China,0,Spenser,6617
CN,"Mills, Bechtelar and Johnson",2028,1037-70187-470,31.263629,121.58448,China,0,Heath,67
CN,Kuhic LLC,1077,1808-7210-9929,22.6229329,113.2773942,China,0,Butterfield,47
CN,Mitchell Group,1486,1089-2205-806-44390,19.238934,108.957345,China,0,Fallview,5
AS,Rodriguez-Prohaska,2286,1396--78,-14.2697392,-170.6618234,American Samoa,96799,Duke,4986
PL,"Pfeffer, Fahey and Gerlach",2235,1364-739 46-2,49.69427,22.0193601,Poland,36-200,Basil,4495
CN,Runte and Sons,1492,1370-20184 CEDEX 1-22,31.920658,120.284938,China,0,Tomscot,48
PL,Wisoky Group,2419,1961--956,50.0384685,22.0969371,Poland,36-007,Novick,76
FR,Gerlach Group,1015,1774--1,50.4217341,2.8830762,France,62247 CEDEX,Esch,51956
FR,"Witting, Hickle and Kihn",1740,1072-78995-000-90,43.2916776,-0.3696612,France,64044 CEDEX,Bartelt,4119
HR,Purdy-Stark,1021,2011-C15-4722,45.4075606,13.9651276,Croatia,52420,Grayhawk,728
US,Thiel-Streich,1503,1510-2710-102-9,40.04,-76.31,United States,17622,Eagan,270
PT,Kshlerin Inc,2117,1680-4307-6133,37.0313282,-7.8430189,Portugal,8700-156,Nova,9
GR,Beahan-Dietrich,2102,2358--9376,35.3606523,24.5719605,Greece,0,Red Cloud,72591
FR,"Greenholt, Greenfelder and Blanda",1627,1792-753 09-79,48.8039832,2.4347009,France,94704 CEDEX,Red Cloud,6
BR,Sporer Inc,2049,1530-7303-293,-21.8737026,-51.8452266,Brazil,19400-000,Toban,2
PL,Abbott and Sons,1832,1248--827,53.1406245,17.1259608,Poland,89-340,Rockefeller,79
JP,Predovic Inc,1269,1555--8,35.4420431,136.6271698,Japan,501-0531,Spohn,2
CN,Wiegand LLC,1323,1261--443,39.325788,111.962127,China,0,Rutledge,3
CN,Lynch-Daugherty,2037,1915--96,24.102499,115.317446,China,0,Glendale,612
US,Kiehn-Roberts,1131,1596--632,39.3035567,-94.7195096,United States,64190,Burrows,715
CN,Krajcik-Rogahn,2097,2136-53716-21,38.430793,100.812859,China,0,Northport,69
BR,"Dach, Nicolas and Paucek",1496,1430-51457-75127,-29.8990311,-51.0536949,Brazil,94000-000,Mosinee,7003
PH,Conn Group,2536,1345-251 63-35,10.6993883,122.5024428,Philippines,5020,Kinsman,53769
JP,Rogahn and Sons,1378,2528-8800-114-3117,37.4391941,140.5728754,Japan,963-4603,Manley,13122
BR,Rempel-Conroy,1303,1919-865-0122-210,-18.9253941,-54.8438521,Brazil,79480-000,Ridgeway,28169
GB,Wisoky-Walter,1951,2304--9,54.7598905,-1.3347302,United Kingdom,L74,Kipling,89
CN,"Stark, Erdman and Pfannerstill",1872,1170--859,41.068909,122.949298,China,0,Garrison,20842
CN,Kerluke-Medhurst,2480,1064-228-0027-98,29.461194,110.152436,China,0,Reinke,8
GR,"Hagenes, Bode and Veum",1166,2332--1,41.0606685,24.0475546,Greece,0,Elmside,3
US,Denesik-Von,2404,2491-273 02-26,29.6211025,-95.2632201,United States,77075,Straubel,65
TH,Marks-Emmerich,2266,1173-2806-29,14.7324844,100.2824483,Thailand,14150,Pankratz,638
BR,Leannon Inc,1311,2202-34-350-70,-17.8599943,-41.5091004,Brazil,39800-000,Mccormick,6324
PT,Rosenbaum and Sons,1396,1545--5,40.8148532,-8.4821897,Portugal,3720-029,Waxwing,1939
CN,Weber-Grady,1945,2483-634027-99503,30.830898,120.92585,China,0,Cordelia,51299
CN,"Rohan, Bartoletti and Moen",1907,2293-6607-749,31.248842,88.417003,China,0,Packers,9
CZ,"Gislason, Bogisich and Prosacco",2169,2437--2904,49.4434442,15.8815566,Czech Republic,592 14,Mallory,26
FR,Stark LLC,1124,2570-93995-3982,48.892701,2.233089,France,92901 CEDEX,American,37046
MX,O'Hara and Sons,1561,1257--720,23.7322067,-99.1829833,Mexico,87078,Milwaukee,37437
GH,Ruecker and Sons,1641,1531--74558,6.4532257,-1.5838477,Ghana,0,Anzinger,790
CN,"Mills, Bechtelar and Johnson",2028,2155--51632,31.263629,121.58448,China,0,Heath,67
GR,Tromp Group,2361,1525--8936,39.3552067,21.538589,Greece,0,Ridgeview,63846
CN,Schumm-Schmitt,1317,1086-27204 CEDEX-18881,22.806457,114.073302,China,0,Lillian,3744
CN,Heller and Sons,1043,2611-675 26-19563,24.288578,116.122523,China,0,Bellgrove,33
JP,Labadie Group,1383,1014--25,38.3559764,140.3748668,Japan,999-3776,Boyd,3063
CN,Boyer-Bergnaum,2344,1604--6,23.590649,101.317787,China,0,Village Green,7
BR,"Halvorson, Fahey and Kilback",2139,1036-1746-976,-23.1770273,-46.4970116,Brazil,12955-000,Pine View,460
CA,"Kuphal, Koelpin and Rowe",1575,1455-13834 CEDEX-750,51.7920135,-114.105279,Canada,T4H,Carpenter,9
ZA,"Kling, Stiedemann and Bradtke",2550,2058-10300-74,-29.4169973,24.7380385,South Africa,9987,Armistice,7
CN,Herzog and Sons,2284,1308-79260-000-7964,27.9805586,94.6884956,China,0,Troy,4
CN,Kris-Reinger,2338,1284--46,40.2023282,116.2398367,China,0,Spenser,6617
NO,"Stanton, Schulist and Schaefer",1185,2428--7,59.0897572,9.6973548,Norway,3943,Pond,15641
CN,"Jenkins, McCullough and Kozey",2377,2418-4323-9415,43.817071,125.323544,China,0,Eggendart,177
CZ,"Kilback, Marquardt and Gusikowski",1220,1551--47172,50.7648787,15.3726031,Czech Republic,468 49,Delladonna,2043
CN,Lynch-Daugherty,2037,1271-78294 CEDEX-9866,24.102499,115.317446,China,0,Glendale,612
PT,Balistreri and Sons,1068,2585-3714-20446,39.0800897,-8.7620955,Portugal,2070-510,Warrior,20663
CN,Mitchell Group,1486,2116--37963,19.238934,108.957345,China,0,Fallview,5
BR,Brown and Sons,1340,2513--3552,-20.7736517,-49.7107263,Brazil,15150-000,4th,2
PH,Sawayn and Sons,1242,1400--28,8.972681,125.408732,Philippines,8601,Buell,467
FR,Brown-Emmerich,2024,2209-3300-574,48.759003,2.323941,France,94269 CEDEX,Buhler,4224
JP,Predovic Inc,1269,1316--88150,35.4420431,136.6271698,Japan,501-0531,Spohn,2
CN,Hilll Group,1192,1794--6082,40.417902,122.660538,China,0,Tomscot,3505
NL,McKenzie-Lakin,1614,1129-8104-4023,51.6271163,4.9413027,Netherlands,5104,Nobel,53993
CN,Stracke and Sons,1915,1586--77,23.099153,113.810423,China,0,Karstens,45183
PK,Rogahn-Douglas,1293,1585--1799,28.0159533,69.5483393,Pakistan,63211,Ridgeway,9
CN,O'Hara-Nicolas,2237,,33.6634952,112.6061178,China,0,Algoma,94165
SE,"Kohler, Boehm and Cronin",1552,,56.246131,12.8726986,Sweden,262 34,Graceland,9430
PH,Kutch Group,1002,,13.9686682,120.7285858,Philippines,4213,Arrowood,1
PT,Monahan-Bernier,2422,,38.402951,-28.080155,Portugal,9930-025,Commercial,64433
FR,Predovic Group,1661,,44.255137,5.262028,France,13681 CEDEX,Onsgard,6268
AR,Wyman-Rowe,2166,,-34.5054318,-58.5144579,Argentina,3100,Elka,43
AU,Senger and Sons,1042,,-34.0349557,151.0998291,Australia,1028,Dottie,46
US,Emard-Langworth,2052,,41.879109,-86.550039,United States,48258,Sunfield,4113
CN,Watsica-Hartmann,2091,,32.2009532,119.4314373,China,0,Brown,51648
SE,Schultz-Mayert,2053,,47.0165054,-68.1430064,Sweden,105 22,Amoth,6
PH,Hammes-VonRueden,2521,,11.042265,123.9418261,Philippines,5016,Cody,552
CN,Treutel and Sons,1842,,35.640089,103.766427,China,0,Blackbird,99
CN,Ferry Group,1665,,44.326388,85.619416,China,0,Karstens,7
AR,Fahey-Hudson,2495,,-42.7592642,-65.0612637,Argentina,9033,Melvin,88
CZ,Parisian-Jakubowski,2179,,49.9594627,15.9105476,Czech Republic,538 62,Scoville,502
BR,"Schimmel, Rowe and Mayer",1880,,-11.2407526,-48.4473452,Brazil,77553-000,Lien,493
MX,Jaskolski and Sons,1084,,21.8756188,-102.2848729,Mexico,70324,Ridge Oak,283
AR,Moore-Schmitt,2227,,-20.4170226,-49.9812625,Argentina,3515,7th,419
US,"Schmeler, Abernathy and Nienow",1469,,35.4209352,-97.6656625,United States,73179,Crowley,4
BR,Huel LLC,1337,,-21.1877747,-41.8799408,Brazil,28300-000,Northview,8895
PT,"Gleason, Weissnat and Stroman",1443,,40.3753066,-8.7157832,Portugal,3070-063,Fisk,70979
FR,Ondricka-Konopelski,1930,,48.8348801,2.5070548,France,94174 CEDEX,Maryland,3
KR,Buckridge Group,1359,,37.3942527,126.9568209,South Korea,0,Petterle,26
PK,"Lemke, Hettinger and Blanda",2135,,29.2083348,72.8578648,Pakistan,62021,Superior,55
PT,"Smitham, Bashirian and McClure",2588,,38.7122242,-9.2688282,Portugal,2760-040,Roth,8
CZ,Hayes Group,2587,,49.7694382,13.5090071,Czech Republic,330 02,Fairfield,2006
US,Padberg Inc,1528,,30.372807,-91.1833043,United States,70820,Tennyson,5
FR,Medhurst-Schiller,1143,,47.581201,1.375111,France,41355 CEDEX,Susan,482
CN,Cremin-Borer,2231,,22.9550072,113.0126011,China,0,Golf Course,9
PT,Bernhard-Russel,1699,,41.2918839,-8.1963545,Portugal,4620-787,Village,719
SE,Dach-Brakus,1985,,57.7184395,12.0103839,Sweden,416 70,Prentice,40958
CR,Cole Inc,1537,,9.477773,-84.2662901,Costa Rica,60901,Oak,7
FR,"Kessler, Fadel and Nitzsche",1298,,45.1934857,5.7218985,France,38051 CEDEX 9,Kedzie,39
CZ,Stark Group,2162,,49.7647258,16.9050077,Czech Republic,789 85,Larry,67
BR,D'Amore Inc,1485,,-23.5893189,-46.0107997,Brazil,08940-000,Hooker,4644
CN,Heathcote LLC,2531,,28.879936,106.935101,China,0,Sunnyside,5
PH,Ernser-Lebsack,2321,,15.9880572,120.3487416,Philippines,2419,Morning,92552
PT,"Oberbrunner, D'Amore and Halvorson",1281,,41.6698545,-8.4450745,Portugal,4730-220,Chive,9701
CN,Blanda-Marvin,2193,,26.893368,112.572018,China,0,Jana,1413
CA,"Kuphal, Koelpin and Rowe",1575,,51.7920135,-114.105279,Canada,T4H,Carpenter,9
CN,Monahan and Sons,1903,,47.171717,124.863603,China,0,Arapahoe,6
PH,Ledner-Jacobi,1104,,13.2317498,123.7702587,Philippines,4508,Carberry,942
PH,"Schmeler, Hansen and Schowalter",2108,,13.9311113,121.4233322,Philippines,4323,Charing Cross,31449
CN,Kovacek LLC,2126,,33.001096,106.91786,China,0,Mccormick,35868
SE,Kautzer LLC,1168,,59.1575081,18.1350248,Sweden,137 24,Shoshone,56
BR,"Kassulke, Mitchell and Kuvalis",1051,,-3.2023658,-45.0373171,Brazil,65215-000,Mockingbird,361
PT,"Ankunding, Ward and Nitzsche",2558,,40.4423844,-8.6946024,Portugal,3070-605,Mandrake,8
US,Cassin-Hyatt,2512,,39.0269443,-94.6673484,United States,66276,Briar Crest,7013
DE,Nitzsche-Stracke,2391,,54.3418823,10.1150681,Germany,24118,Pierstorff,190
CN,Fay Inc,1197,,39.221631,97.971276,China,0,Hanson,235
CA,Muller Group,1854,,47.59989,-53.26478,Canada,V3B,Heffernan,790
SE,Gorczany-Spinka,2477,,47.02018,-68.1434996,Sweden,118 92,Fisk,36186
CN,"Rohan, Bartoletti and Moen",1907,,31.248842,88.417003,China,0,Packers,9
GR,Beahan-Dietrich,2102,,35.3606523,24.5719605,Greece,0,Red Cloud,72591
PH,Hartmann-Hermann,2077,,14.3679657,121.0504535,Philippines,4023,Cascade,642
ES,Stoltenberg Group,1148,,39.5013158,-0.3889622,Spain,46025,Longview,74881
CN,Gutkowski-Lemke,2207,,48.239135,126.481867,China,0,Marcy,38
CZ,"Schmidt, Bauch and Roob",2114,,50.98709,14.5696066,Czech Republic,407 53,Scofield,8210
CO,Crona LLC,1942,,9.834832,-75.120521,Colombia,132037,Holy Cross,3795
NO,Dicki-Simonis,1181,,58.4816956,8.7569654,Norway,4846,Derek,4794
PH,"Dach, Greenfelder and Anderson",1735,,13.2979317,123.7802005,Philippines,905,Menomonie,3
FR,Jacobs-Nikolaus,2600,,48.7471816,2.3572729,France,94593 CEDEX 2,Porter,78981
CN,Orn LLC,1517,,34.326903,108.117456,China,0,Maryland,7578
CN,Jerde and Sons,2417,,23.0872891,113.295336,China,0,Waxwing,3016
SE,Roberts LLC,1755,,58.9108802,17.9314968,Sweden,149 43,Graceland,97
CN,Kuhn Group,1049,,38.238247,114.491954,China,0,Golf,81
SE,Russel LLC,1711,,60.1555962,15.2372246,Sweden,771 55,Delaware,4700
GR,Collier Inc,2425,,38.3741418,23.1060007,Greece,0,Village Green,66
BR,"Rowe, Larkin and Williamson",1795,,-7.2787651,-35.2697802,Brazil,58338-000,Algoma,874
HU,"Wisozk, Oberbrunner and Hermiston",1709,,46.9067373,19.691788,Hungary,6004,Graedel,90
PH,Flatley LLC,1376,,13.0730815,123.5982956,Philippines,4515,Fairview,462
CN,Zemlak Group,1684,,47.185098,127.287077,China,0,Sullivan,457
CN,Roberts Inc,1380,,22.781631,108.273158,China,0,Manufacturers,2776
CN,Lowe Group,1302,,33.347316,120.16366,China,0,Katie,5160
CN,Predovic LLC,1203,,23.1497287,113.3227193,China,0,Jenna,21520
TH,Krajcik Inc,2063,,14.8704596,101.8322677,Thailand,30170,Atwood,623
PL,Berge-Stamm,1700,,54.0481202,22.2939742,Poland,19-411,Scoville,0
CN,Doyle-Gibson,1310,,30.640814,93.232528,China,0,Morrow,321
CN,Dach-Krajcik,1764,,28.579409,110.090436,China,0,Northridge,632
CZ,Swaniawski-Zulauf,1657,,49.2060334,15.5181999,Czech Republic,588 62,North,75
CZ,Sporer-Bogan,2346,,49.2422244,17.4697527,Czech Republic,768 21,Summerview,4672
CN,Bartell Inc,2540,,39.109563,117.223371,China,0,Surrey,33175
PL,Grimes LLC,1823,,50.0672776,21.2406149,Poland,39-215,Dwight,230
MY,"Beier, Ziemann and Keebler",1867,,3.1523104,101.7178316,Malaysia,50802,Meadow Ridge,620
FR,Schuster-Rutherford,1199,,48.5228354,2.6377136,France,77193 CEDEX,Vidon,0
US,Armstrong Group,2032,,38.79,-77.19,United States,22156,Swallow,9556
BR,Greenholt Inc,2057,,-25.979821,-52.5678016,Brazil,85550-000,Brentwood,7
BR,Pfeffer and Sons,2092,,-20.9827531,-48.0563942,Brazil,14180-000,Delladonna,3
CN,Keeling Group,1429,,22.636828,113.814606,China,0,Mccormick,692
PL,Halvorson-Ziemann,1405,,50.0751569,20.4549189,Poland,32-708,Anderson,7313
CN,"Hyatt, O'Keefe and Monahan",2144,,23.634675,112.44069,China,0,Messerschmidt,0
CA,Purdy and Sons,2187,,53.7925065,-113.6463436,Canada,T8R,Caliangt,6
PL,"Aufderhar, Goyette and Gislason",1005,,51.612047,18.615044,Poland,98-285,David,90169
AS,"Weissnat, Braun and Gibson",1605,,-14.3377247,-170.7810162,American Samoa,96799,Marcy,4791
CZ,"Halvorson, Gleason and Parisian",2017,,50.6558337,15.4518432,Czech Republic,512 42,Scott,468
CN,Ziemann LLC,1227,,37.943121,115.217658,China,0,Kipling,40
CN,Cummerata Group,1046,,35.4937018,110.3838909,China,0,Killdeer,760
PL,West-Hyatt,1237,,52.3369183,15.3336362,Poland,66-220,Packers,2500
PT,Wuckert-Kuphal,1583,,40.562696,-8.768226,Portugal,3840-272,Mesta,915
FR,"Cartwright, DuBuque and Vandervort",1967,,43.0429124,1.9038837,France,69413 CEDEX 06,Shelley,589
PL,Wisoky Group,2419,,50.0384685,22.0969371,Poland,36-007,Novick,76
CN,Dickinson LLC,1314,,27.5566857,107.0336505,China,0,Schmedeman,1002
PH,Jerde LLC,1712,,14.3876884,121.0011959,Philippines,6544,Moland,0
HU,Hoeger-McKenzie,1787,,46.9067373,19.691788,Hungary,6004,Bellgrove,506
BR,Schaefer-Bernier,2350,,-4.8220831,-42.1644994,Brazil,64280-000,Victoria,4297
US,Denesik-Von,2404,,29.6211025,-95.2632201,United States,77075,Straubel,65
PT,Cassin-Schmidt,1095,,39.4477824,-9.014074,Portugal,2500-772,Artisan,86
CN,Kuvalis Inc,1791,,36.334307,99.670448,China,0,Mitchell,9
PL,"Stroman, Harvey and Smitham",1878,,50.051293,19.372452,Poland,32-503,Hagan,0
TH,Zieme Inc,2123,,13.0427506,100.9345401,Thailand,20150,Hoepker,4
CN,Lind-Smith,1108,,25.45872,119.116289,China,0,Northport,824
CN,"King, Cartwright and Mertz",1714,,24.565521,117.936238,China,0,Little Fleur,6209
MX,Nicolas-Waters,1433,,19.4127929,-99.1186381,Mexico,29913,Cherokee,201
SG,Cartwright and Sons,1116,,1.352083,103.819836,Singapore,0,West,8
JP,Ullrich and Sons,1620,,36.7806554,137.0779342,Japan,934-0099,Gerald,2955
TH,Gerhold-Mertz,1285,,7.2077348,100.595029,Thailand,56000,School,3774
CN,"Huel, Reinger and Gutkowski",1624,,26.422277,112.859759,China,0,Gerald,67
EG,Casper-Aufderhar,1720,,28.297814,30.7116561,Egypt,0,Mendota,4632
PT,Fritsch LLC,1588,,41.1217553,-8.228543,Portugal,4625-619,Oak Valley,6
CN,"Jenkins, McCullough and Kozey",2377,,43.817071,125.323544,China,0,Eggendart,177
CN,"Rempel, Huels and Stracke",2288,,30.266872,118.400608,China,0,Oakridge,21
PT,Bergnaum-Zemlak,2357,,37.0939437,-8.2461254,Portugal,8200-005,Del Sol,7
PH,D'Amore and Sons,1434,,8.6427567,124.770152,Philippines,9003,Killdeer,77547
BR,Davis Inc,1262,,-10.6872332,-37.4329352,Brazil,49500-000,Moulton,143
CN,Wiza-Thiel,1386,,31.2303904,121.4737021,China,0,Melvin,6
FR,Jacobs-Fadel,1319,,48.5111249,-2.7674407,France,22042 CEDEX 2,Thierer,905
FR,Gerlach Group,1015,,50.4217341,2.8830762,France,62247 CEDEX,Esch,51956
SE,Goldner Inc,2191,,59.3593609,17.9863038,Sweden,169 30,Becker,65
CN,"Christiansen, Steuber and Huels",2133,,26.662155,102.242653,China,0,Oriole,989
CO,McGlynn-Smitham,1008,,4.727773,-76.121514,Colombia,761517,Heffernan,28
SE,Frami-Blanda,2095,,59.6715102,12.6108644,Sweden,671 41,Heath,68
PT,"Considine, Gerhold and Hilll",2000,,39.3688081,-9.3284939,Portugal,2520-053,Browning,59
CZ,"Leuschke, Schmeler and Parker",1966,,49.0998215,17.757483,Czech Republic,763 26,Mallory,46
CN,Hickle Group,1280,,36.112722,116.454574,China,0,Harbort,6640
CN,"Schultz, Gutmann and Feest",1231,,33.001096,106.91786,China,0,Portage,3
FR,Bogisich Group,1860,,48.890054,2.2372792,France,92077 CEDEX,Ludington,8271
KE,"Weimann, Baumbach and Hagenes",1804,,-0.1634664,35.5931397,Kenya,0,Kingsford,448
CZ,Bernier-Schiller,1847,,49.4067724,14.8112191,Czech Republic,391 55,Golden Leaf,357
FR,Boyer-Reinger,2260,,48.6910817,2.3741324,France,91265 CEDEX,Novick,8266
PH,Kemmer-Pacocha,2194,,13.751166,121.0645073,Philippines,4111,Vermont,6
CN,Kozey-Durgan,1252,,29.696195,106.79542,China,0,Rockefeller,87
CN,Ritchie-Hills,2159,,27.951331,92.009188,China,0,Hazelcrest,9799
JP,Sipes-Murphy,1004,,36.675439,140.6715934,Japan,319-1304,Russell,2
FR,"Wisoky, Cormier and Collier",1904,,49.034461,2.3496109,France,95445 CEDEX,Dahle,1
PL,"Williamson, Boehm and Gislason",2341,,49.896113,19.665565,Poland,34-143,Sachtjen,5
